id,source_tier,publisher,title,url,retrieved_at,access_status,robots_status,terms_status,copyright_use
SRC-HAGER-RESIDENTIAL-METERBOXES,3,Hager Australia,Residential meter boxes — single dwelling,https://hager.com/au/solutions/product-and-installation-solutions/residential-meterboxes-single-dwelling,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic enclosure, panel and switchboard anatomy paraphrased; proprietary ranges, ratings, dimensions and distributor acceptance remain selected-product data."
SRC-HAGER-RESIDENTIAL-RCBO,3,Hager Australia,Residential RCBOs,https://hager.com/au/solutions-for-your-project/product-and-installation-solutions/residential-rcbos,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic RCBO anatomy and protective roles paraphrased; trip curves, fault ratings and coordination remain selected-device data."
SRC-HAGER-WEATHERPROOF-ELECTRICAL,3,Hager Australia,Weatherproof electrical accessories and isolators,https://hager.com/au/solutions/product-and-installation-solutions/weatherproof-solutions,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic weatherproof accessory anatomy paraphrased; IP rating, environment, sealing and installation remain selected-product evidence."
SRC-HEATCHARM-WOOD-HEATER-INSTALL,2,HeatCharm,Australian wood-heater installation and operating instructions,https://heatcharm.com.au/wp-content/uploads/sites/3/2023/03/QWI-InstallOperatingInstructions-Port-Phillip-600-Series.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer component terminology paraphrased; certified clearances, hearth dimensions, flue system and installation remain model-specific."
SRC-HEBEL-AAC-TECHNICAL-MANUAL,3,CSR Hebel,Australian AAC product-family technical manual,https://hebel.com.au/wp-content/uploads/2022/Hebel-Tech-Man-Pt1-Products.pdf,2026-08-17T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic AAC block, reinforced panel, lintel, sill, U-section, adhesive, fixing and finish vocabulary paraphrased; obsolete dimensions and proprietary design data are not generalised."
SRC-HEBEL-EXTERNAL-WALLS,3,CSR Hebel,Residential external wall panel systems,https://hebel.com.au/residential/external-walls/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Generic reinforced-AAC panel system concepts paraphrased; proprietary performance claims and installation rules are not encoded as universal requirements.
SRC-HEBEL-TECHNICAL-DOCUMENTS,3,CSR Hebel,Hebel technical documents — external wall systems,https://hebel.com.au/resources/technical-documents/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public document catalogue and generic system-component scope only; product manuals and proprietary details are not reproduced.
SRC-HIA-AS4654-2-OVERVIEW,2,Housing Industry Association,Waterproofing membranes above ground — AS 4654.2 overview,https://hia.com.au/resources-and-advice/building-it-right/australian-standards/articles/waterproofing-membranes-above-ground-part-2,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public industry overview paraphrased; the article is supporting explanation and not a substitute for the standard.
SRC-HIKVISION-AU-VIDEO-INTERCOM-2026,3,Hikvision Australia and New Zealand,Australian IP video-intercom product family — 2026,https://www.hikvision.com/content/dam/hikvision/au/marketing-portal/product-family/IP-Video-Intercom20260202.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic door-station, camera, call button, card or PIN module, indoor station, flush mount, PoE and network component anatomy paraphrased; proprietary features and ratings remain selected-product data."
SRC-HUME-BIFOLD-INSTALL,3,Hume Doors & Timber,Hollow-core bi-fold door installation anatomy,https://www.humedoors.com.au/blog/wp-content/uploads/2018/09/Bi-Fold-instructions.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic folding-panel, track, pivot, guide, jamb bracket, aligner, stop and trim anatomy paraphrased; dimensions and installation steps remain product-specific."
SRC-HUME-CAVITY-UNIT-CATALOGUE,3,Hume Commercial Doors & Frames,Australian cavity sliding-door unit anatomy,https://commercial.humedoors.com.au/Hume-Commercial-Catalogue-2021_11.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic cavity-unit frame, split-jamb, closing-jamb, guide, stop, pelmet, soft-close and square-set-reveal anatomy paraphrased; proprietary capacities and details remain selected-system evidence."
SRC-HUME-ENTRANCE-DOORS,3,Hume Doors & Timber,Australian entrance-door product families,https://www.humedoors.com.au/ranges/entrance,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer evidence for external timber, veneered, framed, panelled, carved and glazed entrance-door constructions and compatible frames; product dimensions are not generic defaults."
SRC-HUME-FLUSH-DOORS,3,Hume Doors & Timber,Australian flush-door construction families,https://www.humedoors.com.au/ranges/flush-doors,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic flush-leaf families and visible construction distinctions paraphrased; proprietary names, dimensions and performance claims remain selected-product evidence."
SRC-HUME-INTERNAL-JAMBS-TRIM,3,Hume Doors & Timber,"Australian internal jamb sets, loose stops and mouldings",https://www.humedoors.com.au/ranges/timber/pinetrim-plus-primed?model=Door+Jamb+Set+-+Loose+Stop,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic timber jamb, loose-stop and internal trim uses paraphrased; profiles and finishes remain selected-product data."
SRC-HUME-PREHUNG-INTERNAL-INSTALL,3,Hume Doors & Timber,Pre-hung internal door installation anatomy,https://www.humedoors.com.au/hume-safety/public-information/downloadable-how-to-guides/hume_safety_pre-hung-instructions_02.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic leaf, jamb, hinge, packing, stop, architrave, latch and handing anatomy paraphrased; exact installation remains selected-product evidence."
SRC-INTERGRAIN-TIMBER-FINISHES,3,Intergrain Australia,"Australian timber preparation, oil, stain and clear-finish product families",https://www.intergrain.com.au/products/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic timber cleaner, stripper, filler, primer, penetrating oil, stain, clear-film and slip-resistant finish roles paraphrased; proprietary chemistry and application instructions remain selected-product evidence."
SRC-ISO-8336-2017,1,International Organization for Standardization,ISO 8336:2017 public metadata,https://www.iso.org/standard/62950.html,2026-08-16T00:00:00+10:00,public_metadata,not_checked_no_crawl,not_checked,"Official public title, scope and status metadata only; licensed standard content is not accessed or reproduced."
SRC-JAMESHARDIE-SECURA-FLOORING,3,James Hardie Australia,Hardie Secura Flooring installation guide — exterior and interior applications,https://www.jameshardie.com.au/ContentfulCMS/Installation-Guide/Hardie_Secura_Flooring_Installation_Guide.pdf,2026-08-17T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Current Australian manufacturer guide used for exterior fibre-cement structural flooring sheets, tongue-and-groove joints, movement joints, sealant, fixings, primers and membrane interfaces; product dimensions are not universal defaults."
SRC-JH-AXON-INSTALL-GUIDE,3,James Hardie Australia,Axon Cladding Installation Guide,https://www.jameshardie.com.au/ContentfulCMS/Installation-Guide/Axon_Cladding_Installation_Guide.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Product-specific physical component relationships paraphrased; proprietary dimensions, fixing schedules and installation rules are not encoded as universal requirements."
SRC-JH-VILLABOARD-INSTALLATION,3,James Hardie Australia,Fibre-cement internal lining installation guide,https://www.jameshardie.com.au/ContentfulCMS/Installation-Guide/Villaboard_Lining_Installation_Guide.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic fibre-cement sheet, substrate, fastener, joint, edge and control-joint anatomy paraphrased; proprietary products and instructions remain product-specific."
SRC-JH-WET-AREA-GUIDE-2025,3,James Hardie Australia,Wet Area Construction Application Guide,https://www.jameshardie.com.au/ContentfulCMS/Technical-Resource/Wet_Area_Construction_Application_Guide.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Public manufacturer assembly concepts and generic component terminology paraphrased; product-specific warranty or installation rules are not generalised.
SRC-KINGSPAN-AU-AWP-INSTALLATION,3,Kingspan Insulated Panels,Architectural wall panel installation guide,https://www.kingspan.com/content/dam/kingspan/kip-west/wall-panels/awp-wall-panel/kingspan-architectural-wall-panel-installation-guide-horizontal-en-nz.pdf,2026-08-17T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Manufacturer installation terminology paraphrased for rails, brackets, panels, skins, cores, side laps, fasteners, washers, seals, trims and flashings; dimensions and capacities remain selected-product data."
SRC-KINGSPAN-AU-RIGID-INSULATION,3,Kingspan Insulation Australia,Australian rigid insulation board families,https://www.insulation.kingspan.com/au/en/business-groups/kingspan-insulation/Kooltherm,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public Australian manufacturer product construction and application terminology paraphrased; certifications and system performance remain product-specific.
SRC-KNAUF-AU-INSULATION-RANGE,3,Knauf Australia,Australian insulation product forms and applications,https://knauf.com/en-AU/p/products/insulation-01828,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public Australian manufacturer product-form and application terminology paraphrased; dimensions, ratings and installation remain selected-product evidence."
SRC-KNAUF-PLASTERBOARD-INSTALLATION,3,Knauf Australia,Australian plasterboard installation guide,https://knauf.com/en-AU/our-services/knauf-gypsum/training/plasterboard-installation-guide,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic installation anatomy and Australian trade terminology paraphrased; product-specific spans, spacings, ratings and instructions remain selected-product evidence."
SRC-KNAUF-PLASTERBOARD-PRODUCTS,3,Knauf Australia,"Australian gypsum boards, compounds, cornices and adhesives product families",https://knauf.com/en-AU/p/products,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic board, compound and adhesive families paraphrased; proprietary names are aliases or examples only."
SRC-KNAUF-WET-AREA-SYSTEM,3,Knauf Australia,Water-resistant plasterboard and wet-area systems,https://knauf.com/en-AU/knauf-gypsum/products-systems/product-range/plasterboard,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public Australian manufacturer product-family and system terminology paraphrased; performance claims remain product-specific.
SRC-LATHAM-STAIR-NOSINGS,3,Latham Australia,Australian slip-resistant stair tread and nosing systems,https://www.latham-australia.com/asbra-safety-stair-treads-and-nosings,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public Australian manufacturer product anatomy and terminology paraphrased; slip ratings, visual contrast, substrates and fixing remain selected-product evidence."
SRC-LEDVANCE-AU-LIGHTING-OVERVIEW,3,LEDVANCE Australia,Australian lighting solutions overview,https://www.ledvance.com.au/_default_upload_bucket/LDV%20A5%20Cat%20Overview%20020724_compressed.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic lamp, downlight, surface light, batten, weatherproof, bulkhead, floodlight, sensor, dimmer, driver and transformer terminology paraphrased; proprietary values and availability remain selected-product data."
SRC-LEGRAND-CABLE-MANAGEMENT,3,Legrand Australia,Australian cable-management trunking and accessory families,https://www.legrand.com.au/en/products/cable-management/trunking/trunking-body-accessories,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic trunking, cover, divider, bend, junction, end-cap and fixing terminology paraphrased; proprietary profiles and dimensions remain selected-product data."
SRC-LEGRAND-RESIDENTIAL-RJ45-PATCH-PANEL,3,Legrand Australia,Residential DIN-rail RJ45 modular patch-panel support,https://www.legrand.com.au/en/catalog/products/lcs3-din-rail-4-x-rj45-modular-patch-panel-support-413180,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic residential patch-panel, DIN-rail support and RJ45 connector anatomy paraphrased; proprietary dimensions and compatibility remain selected-product data."
